6.688726856	-2.335678627
-0.6876063606	-0.2666308239
6.086717623	4.15389581
-4.718041813	-18.229968
1.82764778	4.967024651
6.936134584	4.556338078
-1.183380262	2.224041238
-4.065174449	-15.494228
6.517204338	4.645377436
0.6891379616	2.631126523
-0.1009674562	2.093228002
1.174093175	4.755962985
-0.3912480103	-0.495001945
5.569348915	3.044081475
-0.3272690975	-0.3493119574
6.326599942	3.6025111
6.340980332	3.531335333
1.063458175	2.342346315
6.028864622	4.057145292
5.49115974	5.306963095
-3.143104907	5.377572709
1.4941157	3.433381053
-0.5583230584	-0.5639409235
0.9538658985	2.467439831
-0.5183743089	-0.9779333552
6.170134796	4.564400271
6.250177767	3.165815155
1.201250489	3.56438843
0.8397394124	2.258853945
-2.780702426	4.842971012
6.148055056	4.61958328
-2.164253082	1.776090386
6.084328796	4.505480375
-3.772734493	-16.26385891
-3.838459949	-13.54129044
6.116941189	4.345526466
5.946678531	3.46550117
5.896204061	4.826153184
6.569544624	3.99350928
6.993590271	-3.457248538
6.140315129	4.333035862
0.8435552711	1.559430501
6.19531029	3.47106358
1.838923428	3.098299852
0.8574584667	2.303451512
5.997841407	4.772802695
-0.3774123438	3.301159085
1.297604307	4.319026717
6.47092978	-3.115884717
6.541975169	4.713318295
5.860270721	4.23196088
1.613618561	4.623249285
1.36940838	4.436751224
-0.1989101251	-1.071364456
0.04139591065	-0.6891979868
-0.2493491337	-0.6940775881
0.2160487819	1.466427326
5.780966825	4.366225052
6.154866423	4.041804893
6.514012756	-3.108655519
-2.399327171	2.482806047
6.184238488	4.324663302
6.803576587	3.339337729
0.710559535	2.664690389
6.297572064	4.520855387
6.292136828	5.127895745
-2.727999718	5.272198175
6.57450267	5.132560738
-3.586610576	-17.27827418
-2.570813175	4.652583159
1.600293333	1.817448698
6.100983922	-2.365594846
5.926152766	4.282519979
1.756596033	2.33519044
-2.958951108	-12.02714532
-1.162425032	1.715144258
6.164352941	4.297528751
5.749250314	5.72926787
1.320308968	2.892583198
-3.810856493	-16.33616166
-0.9660282126	-0.08694533964
6.151285937	4.582739872
0.8478296767	1.196731383
6.870882896	4.132296043
6.548561935	5.07967456
1.568048495	3.077082868
6.763034844	4.435398985
1.028231153	0.9856771954
1.62272978	3.400917365
0.5933317706	2.449022787
6.891011118	4.508797683
1.247323243	2.528889724
-0.3613155135	-0.3082853243
0.9495818393	0.877753347
6.158090622	4.338739989
5.083803228	-2.63147462
-0.7900932586	-0.2460772139
-0.6764869243	-0.6738260975
7.419304225	4.096583685
0.4945344843	4.42962458
