-112.5930301	55.75511585	1
-17.94690965	-118.0353307	2
-122.8205077	-17.02967707	3
-83.37017551	-94.78341307	4
-23.29512365	-118.4264809	2
-37.43959237	5.397176873	1
-72.56301371	22.92142788	5
-39.72384276	10.48337016	5
-14.55113694	5.210266669	6
-145.0862446	-20.31506052	3
-15.71801486	3.804956284	6
-64.72513639	19.73801399	5
112.1931644	-113.8360143	7
-118.8803	-16.61965917	3
-39.34554391	-3.130836761	3
-9.783513517	0.9420499972	3
-18.78377144	0.9937333209	3
-4.492319035	-0.5961084892	8
42.92097711	22.62910558	9
-28.07250602	-1.292482481	1
-13.47691169	5.174316138	6
120.3012375	-51.40147053	7
-163.9908534	-24.12419299	3
-24.55307219	-1.06131281	3
0.8091243857	138.1683614	10
47.62295344	14.75761166	11
112.8599338	-115.019211	7
-14.74821575	4.861545549	6
75.25968941	154.1052405	12
-49.4409447	-4.407726957	3
273.3109927	147.9537903	9
-10.9783429	-114.6503634	2
168.1304268	30.50577747	3
155.9550754	27.49588019	3
-3.494070857	-4.484898461	8
-160.2405779	-23.76624121	3
106.8796339	56.19934488	9
-60.73543176	-8.117981797	3
-61.28187879	18.16506103	5
122.4018907	-37.22776914	7
114.9985506	-86.40838354	7
0.5227085729	-20.13273314	1
121.7974801	-19.80708037	7
118.7238609	-54.29916586	7
-20.74822733	-5.502549105	1
-14.4331595	3.911142046	6
-2.458197264	-18.56200375	1
-57.01177645	18.22064812	1
-125.2502177	-188.1450559	4
28.96557491	8.034149159	3
-35.48748569	-121.2617108	2
65.43255083	15.65118321	11
10.44391916	4.044001047	3
-31.93664227	8.236605957	5
-89.2072521	39.04131166	1
-186.8784744	-24.75444014	13
-59.78298587	-129.0063436	2
116.2810795	-84.64639518	7
-5.457147331	-15.44456514	1
97.49096401	19.01474029	3
-13.18116572	4.769098412	6
-6.136568436	79.55251246	4
-5.741627347	15.52029172	14
-88.94081882	-138.2779313	15
-14.8321633	4.553778967	6
125.1366448	-11.69878097	7
197.046904	34.28921028	3
107.3006935	20.13997395	3
-8.785242713	-6.455236499	9
-20.96054628	199.6423663	10
-14.9865242	4.649498383	6
35.00104406	9.251189737	3
24.09638153	6.985740987	3
-108.4689173	-15.50782271	3
6.582894758	3.984951934	3
158.5637311	84.2573397	9
-59.37881772	-33.44455294	9
-261.1787305	-39.49381367	3
123.3444095	-55.32610409	7
153.3184378	27.55591267	3
45.4939972	10.01773076	3
-7.350727388	76.86220955	4
258.5258127	298.4566491	16
-14.53326917	4.749831437	6
-14.05903658	4.010833691	6
-25.02012829	-118.4735133	2
-314.4143438	-49.48154707	3
252.4989481	272.9624316	16
-21.84601787	-0.9358396464	3
2.251064311	134.6268051	10
262.5425293	314.7325301	16
101.1394863	18.72415287	3
126.1920637	22.74352011	3
109.2761644	14.81262054	11
123.0581825	-43.33837192	7
-77.7428109	32.16484852	1
-4.913563482	-0.1313097801	8
-60.20859439	50.91663577	17
53.88369209	12.25720921	3
-13.98826207	4.634375055	6
-59.82681053	50.74074579	17
65.59343939	13.93438601	3
-100.3561528	-13.67105759	3
42.42568288	23.02898995	10
-60.67999511	20.54202331	1
125.1133247	-20.94366587	7
-13.58891989	0.6276173779	3
-83.69642976	-11.08867981	3
-5.750529441	17.12830487	14
106.3505138	20.50998861	3
131.8063515	29.63500121	7
-197.4710114	-28.89184255	3
-14.24084996	3.968702941	6
120.9990913	-44.47663206	7
-27.88895069	-16.86688711	9
-37.54850494	8.701060206	4
-81.08886728	34.18959616	1
-14.73826133	4.593554796	6
102.8399986	19.18149129	3
-11.31602089	1.002915946	3
-13.43521614	4.619940157	6
28.25509154	6.614453076	3
-2.998002372	-2.065364439	8
275.4251089	46.98287184	3
-4.752505984	0.173085979	8
274.3275143	383.235896	16
120.7128081	-64.02585103	7
17.70687441	5.633401577	3
66.01342119	13.94455407	3
-19.39418693	-0.2890059995	3
-114.5224306	37.91785444	5
-61.41489633	-6.788398984	3
131.1843516	9.081416317	7
119.0550588	-78.21553456	7
-13.61516112	5.059047472	6
123.4483901	-26.38886501	7
-13.66272716	4.361658941	6
158.6017238	85.34963005	9
-13.25378475	5.184982784	6
150.5980724	26.8318716	3
-3.605102304	-0.8252553331	8
248.0905531	241.3831735	16
-58.10251066	51.6598846	17
-41.4108472	7.327373552	1
-319.6126151	-48.55610725	3
11.28761152	109.7349487	10
20.48339955	9.793695272	9
87.42392942	16.90401473	3
-14.18207214	4.187453671	6
17.25308009	4.938869624	3
81.84165639	14.96529489	3
-35.4800135	-2.566003987	3
-143.7403554	-20.75964028	3
72.63364513	38.91437196	9
-37.76651189	11.45039514	5
299.8472749	508.3824182	16
-79.19927446	-82.23841581	4
-228.4167178	-34.07802384	3
44.12302974	189.4182388	4
-80.71270513	27.97030609	5
132.5180276	10.95041455	7
-4.231280634	-1.68585362	8
-14.79839858	4.46362822	6
273.4742944	394.14285	16
-104.0626135	-139.9006029	4
286.3295828	443.8971472	16
-13.01285824	4.977247823	6
134.2698114	29.10697787	7
136.8662906	52.03516853	7
-69.62428756	26.47281382	1
-65.5800284	20.34137084	5
-202.6831393	-30.53783744	3
-6.934839868	-113.3177777	2
-14.55097311	5.141717946	6
119.4500858	-42.15249776	7
13.11235624	5.400472105	3
281.249864	422.9287981	16
54.3441586	11.42205376	3
-13.72248675	5.000362612	6
-13.50140254	5.877036958	6
-48.67284388	-5.018533696	3
125.766835	-11.36735266	7
121.8523491	-37.20777023	7
-4.043615096	2.790168749	3
122.8702824	22.5799306	3
-54.39049489	53.92816155	17
15.92487418	5.516197059	3
83.33683981	16.62220816	3
102.8178659	19.27003835	3
81.52202656	41.91718269	9
-88.77225468	28.78571223	5
7.064275209	4.57425854	3
131.9768831	25.43586765	3
4.131647319	128.4252425	10
307.2574417	557.0542167	16
0.4129561081	-0.731088002	14
-31.31830716	1.954866112	1
-15.15007166	4.545271783	6
-64.01009162	-7.803284414	3
3.385885409	3.110982807	3
