3.007245453	-36.29695594
27.00293249	12.54731777
15.87777834	5.534796292
-18.04023971	-43.51842499
2.882343944	-16.49289443
2.242644882	-45.27292082
42.01777239	1.992953083
27.84367568	-1.277357932
6.187701331	-5.648361818
22.71625717	33.51993672
-0.2567137501	5.984221337
18.78907228	5.41850477
26.18344246	15.72788759
24.9575564	27.27188113
-13.02909223	-22.41089875
3.937251391	12.0715445
60.50110547	-81.09657315
14.69009969	-18.47584955
2.632048073	-14.80439467
2.495235972	-29.45546849
3.030864967	-31.69355266
-9.228216992	-18.42083221
8.642033326	-22.89059296
-1.378745144	16.51358218
-11.46829764	1.369641959
2.602125829	-0.7002429141
-5.825664035	65.00409773
3.066945904	-30.07071701
29.71679435	-8.268840334
43.6403941	12.32768453
15.83818732	65.25459656
50.14883797	-78.13836793
-3.491374981	18.44783017
-21.79859641	-45.69770558
-87.27926377	-17.6089567
-16.52106371	26.14576621
41.71085365	-9.657275344
-7.463864372	-67.96752053
24.35534844	16.13728619
2.418096375	-23.12800344
95.20679428	55.72997129
-3.026197016	17.60893137
-3.51568576	18.74933599
23.12581637	82.32187481
14.22297455	7.923010601
14.78547365	6.441220659
3.281287583	-27.29790932
-54.6556817	-18.7838752
2.375230681	-28.6268222
24.79822693	-10.45470158
25.18490681	19.26765696
2.406278403	-32.03036468
28.00638367	-8.593087967
6.341977148	-25.1658691
-54.4596538	-19.22667772
-13.34267891	24.18861014
-16.09814034	-18.36338385
6.518715377	-67.60899871
5.007666665	-26.382459
14.77500753	-18.56084842
-6.957793429	20.80258363
15.76083173	6.979105636
9.644612124	-22.85197784
-54.36287189	-23.32043842
4.508111647	-25.77285871
50.82139342	-72.20373674
45.43594457	6.565228953
2.657058383	-33.12635683
-0.04421896087	15.40300895
10.90597444	-21.54197739
-14.46741004	-21.52513475
51.67889498	-3.048032904
15.91249269	5.885923039
8.005327643	10.72227907
2.286346757	-32.42591066
-4.358449742	18.67138661
2.306233455	-8.986136233
-7.966281189	-36.61998012
3.415337578	-33.13336671
3.270352556	-46.84622327
2.268636161	-31.49741121
26.3905462	0.4784173694
30.88062128	-5.92581754
-7.28458375	-34.64502311
-23.64672376	19.26116005
4.690399647	4.100216121
48.19018269	6.673253564
1.956778653	-28.43846775
39.56371184	-0.02083035408
-4.962098265	-17.58670266
2.605322033	0.01249674616
39.02889544	27.59224838
2.495235996	-11.65595736
22.45039753	34.44510619
5.270005255	9.452665139
47.65149366	55.23541699
-45.41348667	-50.39611245
-34.26335722	-82.85781891
24.85097377	22.17820372
25.10773953	-10.9215469
18.48593463	-15.22751923
-4.277096925	16.95220009
2.667555002	-41.10698407
27.39001724	-1.141682333
77.45813429	-103.0089425
24.09621881	31.48015473
80.15910218	-108.9949276
-84.31018523	-61.21657579
60.66477972	-81.27547567
24.09849311	-12.21735821
-22.83642076	30.3779982
31.24760158	18.4220619
1.377793077	-22.60744903
46.77367928	146.8281521
-55.25590834	-47.2331415
-3.946594507	-16.52559052
3.065416882	-20.02681222
-46.07009501	-18.54956439
2.119654226	-12.72804592
2.197128786	-34.19436874
8.895984821	-20.30354156
17.1458225	-16.17248624
30.5212485	106.9743829
18.70535469	4.224084649
-24.03061086	20.61823656
-18.665859	-32.99612693
36.67991387	6.527835921
-9.359877595	22.83884848
-6.063380547	19.58683705
21.60751287	-13.64483549
28.09051434	-8.434541468
-50.68585844	-17.16899892
43.39315006	4.276494064
-7.010581463	-34.84587785
2.457775034	-48.30794033
31.7682978	21.08209143
2.716120316	-19.97168519
6.394687847	-25.50625407
11.0122933	-20.91433934
-0.01495269621	59.90894826
24.29316627	19.43840967
-5.002085121	21.59293634
-120.2663	-36.31268945
4.223236733	13.69427553
15.4602045	-18.06983186
32.71204496	-5.511195077
-73.31292386	-18.10119867
2.984089211	-23.41872577
3.523294722	-57.58835292
0.9996664186	-28.01234411
107.6155321	48.8800505
-16.32324745	-41.79860417
-27.63650527	-26.0182626
44.02469569	-13.31927582
22.98832192	35.07426238
4.129070211	13.22266931
-11.33164973	-20.029518
-56.96287939	-23.9226482
31.17974231	3.167386898
6.179975708	12.52861576
0.3675713013	15.65159491
2.492570018	-58.96183323
83.93829385	42.2090802
-4.318967663	20.38352043
-11.06211638	-17.47823481
12.14103488	-10.22580612
18.69250944	77.56707741
36.65470994	-1.562477229
-13.40631705	-39.37940645
2.352629344	-2.64764849
2.970334914	-27.74885212
56.07583842	87.02282263
-61.77849276	-24.1742866
-22.1933906	7.925589572
-13.6508435	-29.07565968
2.201666933	-29.84172189
2.082234112	-29.51390389
25.53142987	-10.8800353
49.2509105	-66.23428946
-2.448413369	17.86852097
-17.01435778	-25.49439088
24.27896994	-11.41963244
25.74995289	-10.7862221
-2.604826832	32.47202245
-5.368676587	53.42310845
3.223761247	-14.41943072
2.234610541	-3.343049378
75.10861346	-102.3289231
2.074601057	-27.69335069
2.52100795	-26.79404513
2.56622236	-36.2898741
2.938150568	-39.8505963
40.14298804	0.4929415593
28.1662185	-8.045484577
6.841427738	-24.79035273
-10.69499202	-10.93800498
27.21026212	5.577686532
-1.814975552	16.57159439
6.001033207	11.50291495
13.7880242	57.20719973
